comment_id,video_id,parent_id,text,predicted_discourse_act,gold_label,off_topic_flag,annotation_notes
Ugj_dY02XOfZUHgCoAEC.82Ou12ECAVL70MHR5rl7_B,eXml_nlmPoE,Ugj_dY02XOfZUHgCoAEC,"+David Satya +Vandalgia oke di koreksi lagi, makasih!",Correction,Correction,NO,A1=Agreement; A2=Praise. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgiItnMXNB9--3gCoAEC,YljSXjd4lnk,TOP_LEVEL,Sebenarnya Pesawat terbang lebih berat atau kapal pesiar??,Correction,Question,NO,
UgxC4s5W_6tmOElj0KZ4AaABAg,2EVv7dmTFik,TOP_LEVEL,"Koreksi, ktu 5730 F, bukan celcius",Correction,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
Ugy8j26LgdrnA0VCyBd4AaABAg,21seK8tKSYI,TOP_LEVEL,"Kak, Sebenarnya Apa Itu ""Bootes Void?""",Correction,Question,NO,
Ugyaov0R901SvDCJqaV4AaABAg,21seK8tKSYI,TOP_LEVEL,Bumi itu sebenarnya hanya mitos:v,Correction,Disagreement,NO,A1=Disagreement; A2=Correction. Adjudicated as Disagreement based on the dominant communicative function.
UgxbZrSuH7vIjpNDfxN4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,"Sebenarnya ada kehidupan di luar bumi... yaitu bakteri, jamur, virus ya kan",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
Ugzwm55OZOP1buvGa0d4AaABAg.9LpzQGae_1b9Lqy_AyGc68,AxyPASIXz1k,Ugzwm55OZOP1buvGa0d4AaABAg,"@muhammadnaufalhanif6291 fisika bukan cuma mempelajari gravitasi doang, fisika itu mempelajari, banyak kayak Tentang alam semesta dan unsur unsurnya ya sebenarnya berkaitan juga dengan hukum gravitasi, yg penting jangan pantang menyerah",Correction,Opinion,NO,A1=Opinion; A2=Suggestion. Adjudicated as Opinion based on the dominant communicative function.
UgwR64YZDBNEb30xF-t4AaABAg.8qKDs7QzeXR9rXawvstVO0,rloh5wZxFrU,UgwR64YZDBNEb30xF-t4AaABAg,"Sebenarnya ada perantaranya, yaitu gelombang elektromagnetik (photon), cuman krn dlm definisi tersebut yg dimaksud dgn perantara adalah zat2 seperti gas, benda padat, atau air, ya jdnya emg ga ada perantaranya by definition",Correction,Correction,NO,
UgynMdWz1dgTI5h3Khl4AaABAg.9K_wbIV4w6A9L0QbQ6HsO6,impJiSfof9E,UgynMdWz1dgTI5h3Khl4AaABAg,@vizigimgaming2641 kalo di room tour kobi itu ada timnya kalo rti itu sebenarnya indie alias satu orang,Correction,Correction,NO,
UgweIPBA_H3R_dor3Id4AaABAg.8gcvKf-4GLP8j4sqAQooA8,21seK8tKSYI,UgweIPBA_H3R_dor3Id4AaABAg,"Raditya Hidayat dalam kita suci saya bumi ini di hamaprkan, (anda bisa memahami arti di hamaprkan yah), bukan di gelindingkan pak.
Lalu di katakan lagi, bumi ini di persiapkan seperti telur burung unta.
Nah di sini banyak yh sering salah paham.
Maksud nya bukan bentuk nya seperti burung unta.
Tp itu maksudnya adalah.
Bumi ini di persiap kan seperti saat induk burung unta ingin bertelur.
Di padang pasir sana saat burung unta akan bertelur. Induk nya akan mempersiap kan tempat ternyaman. Ter aman. Sehingga ketika anak burung unta itu lahir dia bisa melihat segala kebesaran tuhan nya.
Itu yg saya tau pak.
Koreksi kalau saya salah.
Jika anda punya pendapat berbeda.
Silah kan biar para pembaca yg menyikapinya..
Saya yakin para pembaca disini pintar semua..
Dan pasti mengerti maksud saya..
Mudah mudahan perdebatan ini tidak membakar api permusuhan.
Tetapi sebalik nya lebih membuat kita lebih faham akan kebesaran tuhan yg maha esa.
Terima kasih telah berpendapat.
Mohon maaf jika ada kata kata saya yg menyinggung anda..
Piiiiiissssssss......",Correction,Correction,NO,A1=Opinion; A2=Praise. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
Uggmqfs57c_j7ngCoAEC.8Fa_7XNIIrQ8FgoUjWf9L6,NVDIHTGVcLc,Uggmqfs57c_j7ngCoAEC,masuk akal juga alasannya,Opinion,Opinion,NO,A1=Opinion; A2=Agreement. Adjudicated as Opinion based on the dominant communicative function.
UgyWMeGb9w4UbYdoeoZ4AaABAg.8sAEa-x4N7X97BXQdEDbRs,T9ttUfGG7EE,UgyWMeGb9w4UbYdoeoZ4AaABAg,Dan satu masalah lagi yaitu soal biaya,Opinion,Opinion,NO,A1=Opinion; A2=Disagreement. Adjudicated as Opinion based on the dominant communicative function.
Ugxj2PZMgKF0Qi7ia1h4AaABAg.9HJMNQRWmDC9NymAhfcD5I,NVDIHTGVcLc,Ugxj2PZMgKF0Qi7ia1h4AaABAg,Like dong buat jejak.pn ngsub smua yg disebutin,Opinion,Suggestion,NO,A1=Suggestion; A2=Opinion. Adjudicated as Suggestion based on the dominant communicative function.
UgzigsS5SAH4RrGGp6Z4AaABAg.9MUIICJb7-M9QeTWNihIUb,21seK8tKSYI,UgzigsS5SAH4RrGGp6Z4AaABAg,@cybergameextreme4463 lu ngga tau bisnis mereka besar Indonesia beli satelit mahal 2 ternyata cmn boongan peluncurannya goblok emang lu,Opinion,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgydG6e9v77-ohDZhOx4AaABAg.8op_Wv6Yraw8oq1ffW-n9j,5_9wU8yJZ8w,UgydG6e9v77-ohDZhOx4AaABAg,asw gw gigit lidah jier apakah anda saudara roy kyoshi,Question,Question,NO,
UgyNMkFC_K7uNIcxW3x4AaABAg.999sxajAW5A9KNjh3PivLc,H_5TPzquRyo,UgyNMkFC_K7uNIcxW3x4AaABAg,"Kalo gak ada buktinya, malah gak bisa disebut teori. Jika teori evolusi itu salah gak akan ada satupun ilmuwan yang percaya",Disagreement,Disagreement,NO,
Ugws_Jd68vkI8n-UQcp4AaABAg.8izv1RDH9MP8j-suhMzSKh,T9ttUfGG7EE,Ugws_Jd68vkI8n-UQcp4AaABAg,dipsy quirly makin gak waras dia,Opinion,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgxuCXLRZSmvEQySgpd4AaABAg.9Lq0wy-MSI89Ls4dnZsD3R,AxyPASIXz1k,UgxuCXLRZSmvEQySgpd4AaABAg,"@user-tq6uw4qn1r  (Atharva Veda bab III.13.5;) Agnisomau bibhratiapa it tah, air terdiri atas Oksigen dan Hidrogen.

Sama Veda juga menyebutkan Tam it samanam vaninas ca virudhoantarvatis ca suvate ca vivaha, 

Versi Indonesia :
Tumbuh-tumbuhan menghasilkan udara vital yang disebut samana (Oksigen) secara teratur.",Agreement,Agreement,NO,A1=Agreement; A2=Question. Adjudicated as Agreement based on the dominant communicative function.
UgjqP42XFscvMHgCoAEC.8TDpaNaRfg48TEvkS1nKpf,iyJeozHhvJI,UgjqP42XFscvMHgCoAEC,Muhammad Iqbal Apakah burung tau kalo dia itu terbang?,Question,Question,NO,
Ugj9-semgRtQGXgCoAEC.8HCcts-VjaP8SsM7sIwdz-,H_5TPzquRyo,Ugj9-semgRtQGXgCoAEC,"yaampun bro kemana aja, jadi menurut ente tervisualisasi= dapat dibuktikan? apakabar jaman dulu einstein bisa buktiin keberadaan molekul? photoelektron?",Experience,Question,NO,
Ugw00LyZkNuA7CiuXpR4AaABAg.9Poxq7VXm9T9Q9rVgo60nX,QK01ROEqJ1A,Ugw00LyZkNuA7CiuXpR4AaABAg,@neonsteel gaming yakan kebanyakan orang kalo di youtube sering nyebut nama allah,Opinion,Opinion,NO,
UgjQM0GDJ7eSZHgCoAEC.8GozmU7z-Io8GpqDEGydbd,iq0yOkj3d28,UgjQM0GDJ7eSZHgCoAEC,+Saint Devotion bisa karen astronot yang di luar angkasa mencampai suhu -1892 sedangkan di planet tidak pernah lebih digin dari pada -500 hoax,Experience,Correction,NO,A1=Correction; A2=Disagreement. Adjudicated as Correction based on the dominant communicative function.
UgwqeknNE1yZZ92LhEl4AaABAg.8xgWbqvdNjA8xhglR_Jad1,t5SaFgSaM_M,UgwqeknNE1yZZ92LhEl4AaABAg,Kita untuk makan gimana,Opinion,Question,NO,
UgxdsP4jEEK-d5mTykx4AaABAg.8zX6qdkd0o98zX7j5Z5PtP,QK01ROEqJ1A,UgxdsP4jEEK-d5mTykx4AaABAg,Karena teknologi mereka yang canggih dan pintar,Opinion,Opinion,NO,
UgwNird6nYOZJsnWrbB4AaABAg.9wMZZNccQh29xA7cYnCVaA,QK01ROEqJ1A,UgwNird6nYOZJsnWrbB4AaABAg,Pake otaknya bang. Mending lu ikut gue jadi atheis.,Opinion,Suggestion,NO,A1=Disagreement; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UggkeBymVa54c3gCoAEC.8Mkzyz1F-xC8N1c_4oTdUE,uA3cMFjqfaM,UggkeBymVa54c3gCoAEC,"siapa yg tukang fitnah? situ y aja yg mau dibohongi, bukti di depan mata situ y aja yg males nyari tahu. sikap kritis memang susah diterapkan dalam diri, pngn yg gmpng2 aja. yg diajarin kan semua y udh bener.",Agreement,Question,NO,A1=Disagreement; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
Ugx5VS-O9w0yzdJgfHF4AaABAg.9MOyGJ_ayIW9Pb6iRCOo0_,T9ttUfGG7EE,Ugx5VS-O9w0yzdJgfHF4AaABAg,"Btw benderanya itu sbnrnya ga berkibar, cuma terlihat seperti berkibar karena efek inersia + bekas lipatan + tiang penyangganya berbentuk seperti huruf L terbalik",Opinion,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
UgyjtZskh1Tz4-utq0d4AaABAg.92s75Z-OIez94jx0YQIaX4,QK01ROEqJ1A,UgyjtZskh1Tz4-utq0d4AaABAg,"@jancoegh ahh diem lu sampah, gw tau maksud lu. Initinya lu cmn pngn buat onar aja. Dengan pemikiran lu begitu. Gw yakin lu gabakal tenang hidup. Tiap tidur atau sendirian lu pasti mikirin omongan yng sudah di omongin lalu di ulang"" di pikiran lu dan itu adalah pikiran negatif dan intinya gw yakin jiwa lu ga pernah tenang. Paling 1 atau 2 jaman. Sesudah itu risih lagi",Experience,Experience,NO,A1=Disagreement; A2=Experience. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
Ugg_vPL-ap6jZ3gCoAEC.8OvenkTq-Ft8OwbVMC3YRE,JRJ1ngbUe6A,Ugg_vPL-ap6jZ3gCoAEC,"***** temen sy anak IPS, sekarang jurusan geofisika. jago banget fisikanya",Opinion,Experience,NO,A1=Experience; A2=Opinion. Adjudicated as Experience based on the dominant communicative function.
UgwJG6jSY5-iRZqOWBt4AaABAg.9uPDKMTVhLR9uyKcrASu57,21seK8tKSYI,UgwJG6jSY5-iRZqOWBt4AaABAg,"@ricardsimbu pusing? Haha ??
Ngira bumi bentuknya datar tanpa dasar bukti ??",Question,Question,NO,
UgwUWQwuMskGtRFVIX14AaABAg.90PXHXcrlNl91GclIxZtFK,QK01ROEqJ1A,UgwUWQwuMskGtRFVIX14AaABAg,"Gw
Tapi gw masi klas2 smp
Tmn w smuanya pikirnnya kek bocil semua:)
Ga suka ttg sains fisika
Gw plg suka padahal apalagi ttg alam semesta yg penuh misteri??",Disagreement,Experience,NO,A1=Experience; A2=Question. Adjudicated as Experience based on the dominant communicative function.
Ugx719pBq3-iq47igfN4AaABAg.8fDWbLd6R6O9DsDlNmi4iO,H_5TPzquRyo,Ugx719pBq3-iq47igfN4AaABAg,Ga capek bang?,Question,Question,NO,
Ugwq7j0cLmZ2vbDBCtR4AaABAg.9YNdWfIsDfy9_zPe2X-g3F,QK01ROEqJ1A,Ugwq7j0cLmZ2vbDBCtR4AaABAg,"@vitorevo aduuhh, klo dongok jangan diumbar2 cooyy ????",Opinion,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UggIxlfFpDXca3gCoAEC.8Mkpw-ZjVmX8MkuNCNDtJP,uA3cMFjqfaM,UggIxlfFpDXca3gCoAEC,lhencir cip korban apaan?,Question,Question,NO,
Ugym8ewQ8yKiBNSdfGl4AaABAg.99-LPhD2fIw99JBoZfenD2,iq0yOkj3d28,Ugym8ewQ8yKiBNSdfGl4AaABAg,dan perspektif ini dapat dilihat dengan eksperimen kapal kapal di laut,Opinion,Opinion,NO,
UgxV4bqemIPWwMyB-sJ4AaABAg.9MPyCs0R5dU9McOvS0KyqX,twXOQyxZWxY,UgxV4bqemIPWwMyB-sJ4AaABAg,@andreakbar7 tapi masuk kedalam alam bawah sadar itu tidak semudah itu karena pada dasarnya alam bawah sadar tidak dapat dikendalikan karena alam bawah sadar membentuk jati diri seseorang,Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
UgzqsCdTHYLbQyX1mOR4AaABAg.8eCr9icTYn78ebFN7I-Sc4,21seK8tKSYI,UgzqsCdTHYLbQyX1mOR4AaABAg,Ma Cica oh ya kata fe jarak bumi kebulan itu deket trus knp kalian ga percaya kalo nasa bisa kebulan kan tinggal naik pesawat bisa :v,Opinion,Opinion,NO,
UgxbORqX2wV5ah_H8u14AaABAg.8zVc1PGvlHZ8zVlH0tAv0Q,t5SaFgSaM_M,UgxbORqX2wV5ah_H8u14AaABAg,"Menurut saya waktu roket ke bulan kan berlawan arus gravitasi kalo yg balik lagi ke bumi mungkin ujung roket nya di beri sebuah bahan yg dapat menahan panas kan biasanya ada warna yg beda di ujung roket.
Itu menurut saya",Experience,Opinion,NO,
UgyEHaeXByB1i2hOIlR4AaABAg.9Ohdrt-CbxT9YNP7MceDOQ,21seK8tKSYI,UgyEHaeXByB1i2hOIlR4AaABAg,Udah mbak orang bodoh gak usah di kasih tahu. Mereka itu bodoh semakin dikasih tahu semakin ngeyel. Karena mereka bodoh.,Opinion,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
Ugw9z0cZOrI4DDM_bF54AaABAg.9PKcTGdmpyi9PKcaDnTv7w,jPyd0Xv5LfY,Ugw9z0cZOrI4DDM_bF54AaABAg,Bro lu tau sejarah perang surabaya,Opinion,Question,NO,A1=Question; A2=Opinion. Adjudicated as Question based on the dominant communicative function.
UgybIXHZ4ySmD160oER4AaABAg.9RUhLjSAKcY9RX2hPBJxYR,21seK8tKSYI,UgybIXHZ4ySmD160oER4AaABAg,"@yonasohenry8590 coba anda lihat dan perhatikan kalau bulat mesti ada yg di bawah dan ada yg di atas,coba lihat lagi globe,kalau air di kutub utara sama rata dg air yg ada di kutub selatan,itu namanya datar",Agreement,Suggestion,NO,A1=Disagreement; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
Ugyd7yFV61ziSB0dwgR4AaABAg.9ZYMGZMaxZu9ZzH85ZzitX,H_5TPzquRyo,Ugyd7yFV61ziSB0dwgR4AaABAg,"Hukum itu ada bukti perhitungan matematis nya.

Teori itu penjelasan ilmiahnya. Jadi secara kedudukan Teori ilmiah itu diatas hukum. Contohnya hukum newton gabisa ngejelasin darimana asalnya gravitasi. Asal gravitasi baru bisa di jelasin oleh relativitas Einstein",Opinion,Opinion,NO,
UggG_uPKdRCci3gCoAEC.8RY6JkZqg3T97LkgrsYUuC,YljSXjd4lnk,UggG_uPKdRCci3gCoAEC,Kalo mau tau jadi ikan aj,Opinion,Opinion,NO,
UgwvB8pG2YtEG8IiPXt4AaABAg.90YOgAEgn_s98UUe83A69-,21seK8tKSYI,UgwvB8pG2YtEG8IiPXt4AaABAg,"@samsuwarlis 
Pengertian radar yg saya tau : Transmitter radar  ""menembakkan"" gelombang radio ke sebuah arah, lalu bila gelombang tsb mengenai sebuah benda padat maka akan memantul dan diterima kembali oleh receiver radar tadi, lalu bisa diketahui berapa jarak benda padat tsb dari posisi radar. Karena antena radar tsb (bagian transmitter & receiver) diberi motor jadinya berputar. Maka dari itu jangkauan radar biasanya berbentuk lingkaran. Apabila gelombang radar tsb tidak mengenai sesuatu s/d jarak tertentu, maka disimpulkan tidak ada benda padat di sekitar radar.

Sinyal VSAT setahu saya tidak terdeteksi oleh radar karena sinyal / gelombang bukan merupakan benda padat.",Experience,Question,NO,A1=Correction; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
Ugw_VAnWdlJs4dUlaKt4AaABAg.8yfzZ5Px1549EVXVKL6X9o,5Zi4qGpGop4,Ugw_VAnWdlJs4dUlaKt4AaABAg,@josephucok1972 mana saya tau saya kan *ikan*,Opinion,Opinion,NO,
UgjPB6PhBXPgOXgCoAEC.8L-bAxSK64g8QjN50hKBxK,FjFsx6iQE3Y,UgjPB6PhBXPgOXgCoAEC,ini pertanyaan bagus buat tim kok bisa. kenapa ada orang percaya flat ears ?????? (bodoh sekali kau coeg),Question,Question,NO,
UgwW1qssu-uewy-3hn94AaABAg.8xaGen-wdnR8zd_DnIZj7H,2EVv7dmTFik,UgwW1qssu-uewy-3hn94AaABAg,Otak lu gk nyampe makanya gk jrlas,Opinion,Disagreement,NO,A1=Disagreement; A2=Suggestion. Adjudicated as Disagreement based on the dominant communicative function.
UggG_yNBXysuk3gCoAEC.8TDie_xpk0p8U-506G0qV9,iyJeozHhvJI,UggG_yNBXysuk3gCoAEC,"Ezekiel Jason Hadi amvun sensei saya gk tau bahasa jerman dan japan surimaseng :""v",Opinion,Opinion,NO,
Ugi2ufzU-RCSTngCoAEC.8OvfnrCD47O8OygM0zeVk_,JRJ1ngbUe6A,Ugi2ufzU-RCSTngCoAEC,"Bosscha Observatory ada di Indonesia bro, mending kesana aja,..",Opinion,Suggestion,NO,
UgzOldurlCHbq_OsRFB4AaABAg.8zZk_kxqHZe8z_CE1GcvPl,QK01ROEqJ1A,UgzOldurlCHbq_OsRFB4AaABAg,"@sandybtundan iya simple, teknologi Lama yg hasilnya ngga sesui zamannya, banyak ilmuan lain diluar nasa meragukan gambar2 itu, Karna terlalu krusial",Opinion,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
